judul,teks,link-href,label
"Buruh Ngotot Minta UMP 2023 Naik 13 Persen, Tak Dituruti Bakal Mogok Kerja",Konfederasi Serikat Pekerja Indonesia (KSPI) meminta besaran kenaikan Upah Minimum Provinsi UMP 2023 sebesar 13 persen.,https://www.liputan6.com/bisnis/read/5120537/buruh-ngotot-minta-ump-2023-naik-13-persen-tak-dituruti-bakal-mogok-kerja,1
Erick Thohir dan Luhut Bakal Sepanggung dengan CEO Dunia di Rangkaian KTT G20,"Menteri BUMN Erick Thohir dijadwalkan akan turut meramaikan gelaran acara rangkaian Konferensi Tingkat Tinggi (KTT) G20 di Bali. Dia akan berbicara dalam puncak forum bisnis, B20.",https://www.liputan6.com/bisnis/read/5120525/erick-thohir-dan-luhut-bakal-sepanggung-dengan-ceo-dunia-di-rangkaian-ktt-g20,1
"Tepis Isu PHK, Buruh Curiga Cuma Akal-akalan Pengusaha agar UMP 2023 Tak Naik",Kalangan buruh menilai penyebaran informasi terkait pemutusan hubungan kerja (PHK) massal di industri tekstil merupakan akal-akalan para pengusaha agar Upah Minimum Provinsi (UMP) tahun 2023 tidak mengalami kenaikan.,https://www.liputan6.com/bisnis/read/5120503/tepis-isu-phk-buruh-curiga-cuma-akal-akalan-pengusaha-agar-ump-2023-tak-naik,1
Go Global! Livin’ by Mandiri Kini Bisa Pakai Nomor Luar Negeri,"Fitur baru ini Livin’ by Mandiri bisa diakses Warga Negara Indonesia (WNI) di 118 negara mulai dari Belanda, Malaysia, Hongkong, Singapura, Arab Saudi, Australia, Amerika Serikat, Korea Selatan, Jepang, United Kingdom, dan puluhan negara lainnya.",https://www.liputan6.com/bisnis/read/5120527/go-global-livin-by-mandiri-kini-bisa-pakai-nomor-luar-negeri,1
Luhut: Persiapan KTT G20 di Bali Sudah 99 Persen,Menteri Koordinator Bidang Maritim dan Investasi Luhut Binsar Panjaitan mengungkapkan bahwa persiapan KTT G20 di Bali pada 15-16 November mendatang sudah mendekati penyelesaian.,https://www.liputan6.com/bisnis/read/5120469/luhut-persiapan-ktt-g20-di-bali-sudah-99-persen,1
"Elon Musk Bakal Hadiri G20 Bali, Bawa Investasi Tesla ke Indonesia?","Pendiri Tesla sekaligus CEO baru Twitter, Elon Musk dikabarkan bakal menghadiri forum internasional B20 dalam KTT G20 yang akan diselenggarakan di Bali, pada 13-14 November mendatang.",https://www.liputan6.com/bisnis/read/5120425/elon-musk-bakal-hadiri-g20-bali-bawa-investasi-tesla-ke-indonesia,1
Pertamina Tingkatkan Kapasitas Geothermal untuk Capai Pengurangan Emisi Signifikan,"Pertamina menargetkan pencapaian net zero emission pada 2060 dengan dukungan berbagai langkah dekarbonisasi dan bisnis hijau, termasuk pengembangan kapasitas geothermal.",https://www.liputan6.com/bisnis/read/5120320/pertamina-tingkatkan-kapasitas-geothermal-untuk-capai-pengurangan-emisi-signifikan,1
"Peringkat II Rating ESG Dunia, Pengamat: Pertamina Sejajar dengan Perusahaan Global","Sustainalytics menempatkan Pertamina pada peringkat kedua ESG secara global, terutama dalam sub-industri Integrated Oil & Gas.",https://www.liputan6.com/bisnis/read/5120223/peringkat-ii-rating-esg-dunia-pengamat-pertamina-sejajar-dengan-perusahaan-global,1
ITDC Resmikan Proyek PLTS Jelang Hajatan KTT G20 Bali,"Jelang KTT G20, ITDC Utilitas telah mencatatkan langkah awalnya dalam mengembangkan konsep keberlanjutan di kawasan pariwisata The Nusa Dua, Bali, melalui pemanfaatan energi surya atau PLTS.",https://www.liputan6.com/bisnis/read/5120113/itdc-resmikan-proyek-plts-jelang-hajatan-ktt-g20-bali,1
"Indonesia Butuh 600 Ribu Talenta Digital Tiap Tahun, SDM Sudah Siap?",Indonesia membutuhkan setidaknya 600 ribu talenta digital baru setiap tahunnya.,https://www.liputan6.com/bisnis/read/5120092/indonesia-butuh-600-ribu-talenta-digital-tiap-tahun-sdm-sudah-siap,1
"Dibayangi Resesi, Kenaikan Tarif Cukai Rokok Bikin Industri Makin Berat",Kenaikan tarif Cukai Hasil Tembakau (CHT) atau cukai rokok untuk tahun 2023 dan tahun 2024 dengan rata-rata tertimbang 10 persen,https://www.liputan6.com/bisnis/read/5120085/dibayangi-resesi-kenaikan-tarif-cukai-rokok-bikin-industri-makin-berat,1
"Ada Lowongan Magang Buat Mahasiswa di Proyek Rusun, Minat?",Kementerian PUPR bekerjasama dengan Kemendikbudristek melaksanakan program Magang dan Studi Independen Bersertifikat (MSIB) Kampus Merdeka untuk mahasiswa.,https://www.liputan6.com/bisnis/read/5120034/ada-lowongan-magang-buat-mahasiswa-di-proyek-rusun-minat,1
"Ada Pelabelan BPA, Pelaku Bisnis Depot Air Minum Tak Khawatir",Bisnis depot air minum tidak bakal kena regulasi BPOM yang hanya menargetkan pelabelan galon bekas pakai polikarbonat mengandung BPA (Bisphenol A).,https://www.liputan6.com/bisnis/read/5120073/ada-pelabelan-bpa-pelaku-bisnis-depot-air-minum-tak-khawatir,1
"Gandeng Korsel, Indonesia Percepat Implementasi Pemerintahan Digital","Menteri PANRB Abdullah Azwar Anas, memperkuat kemitraan Indonesia dengan Korea Selatan (Korsel) untuk peningkatan implementasi Sistem Pemerintah Berbasis Elektronik (SPBE), menuju terwujudnya pemerintahan digital (digital government).",https://www.liputan6.com/bisnis/read/5120048/gandeng-korsel-indonesia-percepat-implementasi-pemerintahan-digital,1
Ragam Cara Bangun Kepercayaan Pelanggan Demi Genjot Omzet Bisnis,Forbes melansir bahwa sekitar 58 persen pelanggan akan berbelanja lebih banyak pada brand yang mereka loyal.,https://www.liputan6.com/bisnis/read/5120064/ragam-cara-bangun-kepercayaan-pelanggan-demi-genjot-omzet-bisnis,1
Pertamina Bakal Gandeng Chevron Garap Green Hydrogen dan Ammonia,"PT Pertamina (Persero) bakal menggandeng perusahaan asal Amerika Serikat, Chevron Corporation dalam menggarap potensi green hydrogen dan green ammonia di dalam negeri.",https://www.liputan6.com/bisnis/read/5120041/pertamina-bakal-gandeng-chevron-garap-green-hydrogen-dan-ammonia,1
Kenaikan Jasa Mitra Ojek Online Dinilai Wajar,Besaran biaya jasa mitra ojek online (ojol) berdasarkan Keputusan Menteri Perhubungan (KP) Nomor 667 Tahun 2022 dinilai cukup wajar.,https://www.liputan6.com/bisnis/read/5120055/kenaikan-jasa-mitra-ojek-online-dinilai-wajar,1
"Bentuk InJourney, Erick Thohir Incar Potensi 12 Persen Pariwisata ke PDB",Menteri BUMN Erick Thohir membongkar tujuannya dalam membentuk holding BUMN Pariwisata atau InJourney. Utamanya untuk melakukan pengembangan pariwisata di berbagai daerah.,https://www.liputan6.com/bisnis/read/5120052/bentuk-injourney-erick-thohir-incar-potensi-12-persen-pariwisata-ke-pdb,1
Menko Luhut Bakal Pensiunkan PLTU di KTT G20 Bali,Pemerintah siap mempensiunkan pembangkit listrik tenaga uap (PLTU) pada acara puncak KTT G20 di Bali.,https://www.liputan6.com/bisnis/read/5120020/menko-luhut-bakal-pensiunkan-pltu-di-ktt-g20-bali,1
"Luhut Cek Tactical Floor Game, Pastikan Keamanan Delegasi KTT G20","Menko Marves Luhut B. Pandjaitan, melakukan pengecekan di Tactical Floor Game (TFG) yang telah dibuat oleh jajaran TNI.",https://www.liputan6.com/bisnis/read/5120011/luhut-cek-tactical-floor-game-pastikan-keamanan-delegasi-ktt-g20,1
"Resesi Serang Eropa dan AS, Ekspor Sepatu Indonesia Loyo",Resesi dunia yang tengah terjadi saat ini mulai memberikan dampak yang cukup signifikan terhadap industri.,https://www.liputan6.com/bisnis/read/5119971/resesi-serang-eropa-dan-as-ekspor-sepatu-indonesia-loyo,1
"Ternyata, Ini yang Dicemaskan Warganet Jika Terjadi Resesi",Ancaman resesi global menanti pada 2023. Resesi membuat ekonomi dunia termasuk Indonesia melemah dibandingkan sebelumnya.,https://www.liputan6.com/bisnis/read/5119958/ternyata-ini-yang-dicemaskan-warganet-jika-terjadi-resesi,1
"Warganet: Resesi di Depan Mata, Pejabat Malah Sibuk Pencitraan","Dari survei Continuum, ada warganet di media sosial yang menyatakan resesi di depan mata, namun para pejabat malah sibuk melakukan pencitraan.",https://www.liputan6.com/bisnis/read/5119899/warganet-resesi-di-depan-mata-pejabat-malah-sibuk-pencitraan,1
"Lolos SNI, Minyak Makan Merah Aman Dikonsumsi",Minyak makan merah sudah kantongi sertifikasi Standarisasi Nasional Indonesia (SNI) oleh Badan Standardisasi Nasional (BSN) dengan Nomor SNI 9098 tahun 2022.,https://www.liputan6.com/bisnis/read/5119921/lolos-sni-minyak-makan-merah-aman-dikonsumsi,1
Pertamina Kembangkan Sejumlah Inisiatif Bisnis Hijau Dukung Pengurangan Emisi,Pertamina akan mengembangkan bauran energi yang lebih hijau dengan mengurangi pangsa produk olahan dan LPG dari 81 persen menjadi 61 persen.,https://www.liputan6.com/bisnis/read/5119949/pertamina-kembangkan-sejumlah-inisiatif-bisnis-hijau-dukung-pengurangan-emisi,1
"Pede Indonesia Tak Resesi, Warganet Malah Sibuk Bahas PO iPhone Terbaru","Hasil survei menunjukkan hanya 4 persen responden yang mengkhawatirkan terjadinya resesi di Indonesia tahun depan. Artinya, 96 persen merasa optimis Indonesia mampu melalui badai resesi global 2023.",https://www.liputan6.com/bisnis/read/5119874/pede-indonesia-tak-resesi-warganet-malah-sibuk-bahas-po-iphone-terbaru,1
Ini Pentingnya Ajarkan Kewirausahaan pada Anak Sejak Dini,Kewirausahaan dan pola pikir berkembang penting untuk semua anak guna mempersiapkan generasi muda untuk masa depan.,https://www.liputan6.com/bisnis/read/5120147/ini-pentingnya-ajarkan-kewirausahaan-pada-anak-sejak-dini,1
"Kaya Provitamin, Minyak Makan Merah jadi Momen Perbaikan Gizi Balita",Konsumsi minyak makan merah merupakan momentum tepat untuk memperbaiki gizi terhadap balita.,https://www.liputan6.com/bisnis/read/5119780/kaya-provitamin-minyak-makan-merah-jadi-momen-perbaikan-gizi-balita,1
"ASDP Disuntik PMN Rp 204 Miliar, tapi Berupa 5 Kapal",Pemerintah bakal memberikan Penyertaan Modal Negara (PMN) nontunai berupa 5 kapal kepada PT ASDP Indonesia Ferry. Pemberian barang milik negara ini ditaksir senilai Rp 204 miliar.,https://www.liputan6.com/bisnis/read/5119832/asdp-disuntik-pmn-rp-204-miliar-tapi-berupa-5-kapal,1
Pembangunan Pabrik Minyak Makan Merah Selesai Januari 2023,Harga jual minyak makan merah nantinya dibanderol Rp 9.000 – Rp 12.000 per liter. Penentuan harga ini berdasarkan jarak pabrik dengan hutan kelapa sawit.,https://www.liputan6.com/bisnis/read/5119778/pembangunan-pabrik-minyak-makan-merah-selesai-januari-2023,1
"Pede Pertumbuhan Ekonomi Kinclong, Konsumen Tak Ragu Lagi Belanja","Indeks Keyakinan Konsumen (IKK) Oktober 2022 naik menjadi sebesar 120,3. Itu lebih tinggi dibandingkan 117,2 pada bulan sebelumnya.",https://www.liputan6.com/bisnis/read/5119716/pede-pertumbuhan-ekonomi-kinclong-konsumen-tak-ragu-lagi-belanja,1
"Gelombang PHK Mengancam, Pengusaha Tagih Insentif bagi Industri",Sejumlah perusahaan tidak mampu bertahan terkena imbas dari situasi ekonomi global sehingga terpaksa tutup pabrik dan melakukan pemutusan hubungan kerja (PHK) terhadap pekerjanya.,https://www.liputan6.com/bisnis/read/5119648/gelombang-phk-mengancam-pengusaha-tagih-insentif-bagi-industri,1
Partisipasi Pertamina dalam Mendukung Akselerasi Transisi Energi  di Indonesia,"Dunia telah mengalami dua transisi energi di masa lalu, dan di dekade ini merupakan yang ketiga kalinya.",https://www.liputan6.com/bisnis/read/5119753/partisipasi-pertamina-dalam-mendukung-akselerasi-transisi-energi-di-indonesia,1
"Pertumbuhan Ekonomi Indonesia Kuartal IV-2022 Bakal Melambat, Cuma 5,3 Persen","Badan Pusat Statistik (BPS) mencatat pertumbuhan ekonomi Indonesia pada kuartal III-2022 sebesar 5,72 persen (yoy)",https://www.liputan6.com/bisnis/read/5119643/pertumbuhan-ekonomi-indonesia-kuartal-iv-2022-bakal-melambat-cuma-53-persen,1
"Membelah Lautan, Kapal Gas Attaka Jaga Pasokan Energi Jawa Tengah","Kapal Gas Attaka milik PT Pertamina International Shipping (PIS) berlayar membelah lautan dari pelabuhan Tanjung Sekong di Merak, Banten, menuju Pelabuhan Tanjung Emas Semarang, Jawa Tengah.",https://www.liputan6.com/bisnis/read/5119634/membelah-lautan-kapal-gas-attaka-jaga-pasokan-energi-jawa-tengah,1
Erick Thohir Tunjuk Staf Ahli Wapres Jadi Komisaris Pupuk Indonesia,Menteri BUMN Erick Thohir mengangkat Staf Ahli Wakil Presiden Maruf Amin Farhat Brachma sebagai Komisaris PT Pupuk Indonesia.,https://www.liputan6.com/bisnis/read/5119670/erick-thohir-tunjuk-staf-ahli-wapres-jadi-komisaris-pupuk-indonesia,1
Transaksi Transfer Dana Diprediksi Capai USD 3 Miliar di 2025,"Laporan e-Conomy SEA menyatakan pembayaran nontunai di Indonesia tahun ini diperkirakan bisa mencapai USD 266 miliar atau setara Rp 4.172,82 triliun",https://www.liputan6.com/bisnis/read/5119593/transaksi-transfer-dana-diprediksi-capai-usd-3-miliar-di-2025,1
"Arif Budimanta: Ekonomi Indonesia Tumbuh di Atas AS, Uni Eropa, China dan Singapura",Pertumbuhan ekonomi yang cukup tinggi ini di luar siklus puncak konsumsi Indonesia yang terjadi pada lebaran dan mudik dan di tengah situasi ekonomi global yang cukup lambat.,https://www.liputan6.com/bisnis/read/5119589/arif-budimanta-ekonomi-indonesia-tumbuh-di-atas-as-uni-eropa-china-dan-singapura,1
"Kenaikan Cukai Picu Peredaran Rokok Ilegal, Apa Solusi Pemerintah?",Kenaikan tarif cukai rokok akan berkolerasi positif terhadap peredaran rokok ilegal di Indonesia,https://www.liputan6.com/bisnis/read/5119551/kenaikan-cukai-picu-peredaran-rokok-ilegal-apa-solusi-pemerintah,1
Indonesia Kuasai 25 Persen Porsi Investasi di Asia Tenggara,"Bahkan dalam jangka panjang, Indonesia bersama Vietnam dan Filipina tetap menarik bagi investor.",https://www.liputan6.com/bisnis/read/5119555/indonesia-kuasai-25-persen-porsi-investasi-di-asia-tenggara,1
Bio Farma Target Impor Bahan Baku Obat Turun 20 Persen di 2024,PT Bio Farma (Persero) menargetkan dapat menurunkan impor bahan baku obat (BBO) berkisar 20 persen pada 2024,https://www.liputan6.com/bisnis/read/5119521/bio-farma-target-impor-bahan-baku-obat-turun-20-persen-di-2024,1
"KTT G20 Gaungkan Transisi Energi, Kementerian BUMN: Bukan Cuma Teori",Konferensi Tingkat Tinggi (KTT) G20 salah satunya membidik soal kampanye transisi energi sebagai solusi perubahan iklim.,https://www.liputan6.com/bisnis/read/5119505/ktt-g20-gaungkan-transisi-energi-kementerian-bumn-bukan-cuma-teori,1
"Stok Vaksin Covid-19 Langka, Bio Farma Angkat Bicara",PT Bio Farma (Persero) buka suara terkait kelangkaan stok vaksin di sejumlah daerah ditengah lonjakan kasus Covid-19 akibat subvarian XBB dan XBC dalam beberapa waktu terakhir.,https://www.liputan6.com/bisnis/read/5119477/stok-vaksin-covid-19-langka-bio-farma-angkat-bicara,1
Menko Luhut: Emisi Karbon per Kapita Indonesia Lebih Rendah dari Negara Maju,"Saat berdiskusi Menteri Keuangan AS Janet Yellen, Menko Marves Luhut Binsar Panjaitan mengatakan Indonesia bisa mengikuti saran AS terkait transformasi energi bersih, asal AS jangan ganggu pertumbuhan ekonomi Indonesia.",https://www.liputan6.com/bisnis/read/5120682/menko-luhut-emisi-karbon-per-kapita-indonesia-lebih-rendah-dari-negara-maju,1
"Arif Budimanta: Ekonomi Indonesia Tumbuh di Atas AS, Uni Eropa, China dan Singapura",Pertumbuhan ekonomi yang cukup tinggi ini di luar siklus puncak konsumsi Indonesia yang terjadi pada lebaran dan mudik dan di tengah situasi ekonomi global yang cukup lambat.,https://www.liputan6.com/bisnis/read/5119589/arif-budimanta-ekonomi-indonesia-tumbuh-di-atas-as-uni-eropa-china-dan-singapura,1
BI Bocorkan 2 Pendorong Inti Pertumbuhan Ekonomi Indonesia di Kuartal III 2022,Perbaikan ekonomi Indonesia juga tercermin pada kinerja berbagai lapangan usaha dan seluruh wilayah yang tetap baik.,https://www.liputan6.com/bisnis/read/5119131/bi-bocorkan-2-pendorong-inti-pertumbuhan-ekonomi-indonesia-di-kuartal-iii-2022,1
Menko Airlangga Yakin Indonesia Jauh dari Resesi,"Perekonomian Indonesia pada kuartal III-2022 tumbuh impresif sebesar 5,72 persen (YoY) atau 1,81 persen (qtq), dan secara kumulatif tumbuh 5,40 persen. Hal ini menjadi dasar bahwa Indonesia masih jauh dari resesi.",https://www.liputan6.com/bisnis/read/5118880/menko-airlangga-yakin-indonesia-jauh-dari-resesi,1
"Menko Airlangga: Sentuh 5,72 Persen, Ekonomi Indonesia Tumbuh Impresif","Menko Airlangga Hartarto menegaskan, secara spasial pertumbuhan ekonomi Indonesia menguat. Hal itu dilihat dari beberapa daerah yang menunjukkan kinerja positif.",https://www.liputan6.com/bisnis/read/5118805/menko-airlangga-sentuh-572-persen-ekonomi-indonesia-tumbuh-impresif,1
"Ekonomi Bali Sudah Pulih, G20 Jadi Penopangnya",Sepanjang tahun 2022 ini banyak kegiatan bertaraf internasional yang merupakan rangkaian dari Presidensi G20 Indonesia yang berlangsung di Bali dan Nusa Tenggara.,https://www.liputan6.com/bisnis/read/5118575/ekonomi-bali-sudah-pulih-g20-jadi-penopangnya,1
"Ekonomi Tumbuh di Atas 5 Persen Sepanjang 2022, Indonesia Jangan Lengah!","BPS mencatat pertumbuhan ekonomi Indonesia pada kuartal III-2022 sebesar 5,72 persen (yoy).",https://www.liputan6.com/bisnis/read/5118524/ekonomi-tumbuh-di-atas-5-persen-sepanjang-2022-indonesia-jangan-lengah,1
"Pertumbuhan Ekonomi Indonesia Kuartal III 2022 Sentuh 5,72 Persen, Pendorong Masih Pulau J...","Badan Pusat Statistik (BPS) merilis data pertumbuhan ekonomi Indonesia di Kuartal III 2022. Pertumbuhan ekonomi kuartal III 2022 tumbuh 5,72 persen kalau dibandingkan kuartal III 2021.",https://www.liputan6.com/bisnis/read/5118378/pertumbuhan-ekonomi-indonesia-kuartal-iii-2022-sentuh-572-persen-pendorong-masih-pulau-jawa,1
"Ekonomi Indonesia Tumbuh 5,72 Persen di Kuartal III 2022",Realisasi pertumbuhan ekonomi Indonesia di kuartal III 2022 ini menandakan bahwa pemulihan ekonomi Indonesia terus berlanjut.,https://www.liputan6.com/bisnis/read/5118328/ekonomi-indonesia-tumbuh-572-persen-di-kuartal-iii-2022,1
"Menko Airlangga Pede Pertumbuhan Ekonomi Indonesia 5,6 persen di Kuartal III 2022","Menko Perekonomian Airlangga Hartarto optimisme bahwa pertumbuhan ekonomi Indonesia di kuartal ketiga dapat mencapai 5,6 persen (yoy) atau bahkan lebih tinggi",https://www.liputan6.com/bisnis/read/5117395/menko-airlangga-pede-pertumbuhan-ekonomi-indonesia-56-persen-di-kuartal-iii-2022,1
LPEM UI Prediksi BI Bakal Kembali Naikkan Suku Bunga demi Tekan Depresiasi,"Peneliti Makroekonomi di LPEM, yakni Teuku Riefky mengakui bahwa Indonesia masih menghadapi tekanan inflasi dan nilai tukar. Hal ini diyakini bakal mendorong BI melanjutkan kenaikan suku bunga.",https://www.liputan6.com/bisnis/read/5115229/lpem-ui-prediksi-bi-bakal-kembali-naikkan-suku-bunga-demi-tekan-depresiasi,1
"UI Ramal Ekonomi Indonesia Tumbuh 5,81 Persen di Kuartal III 2022","LPEM FEB UI memprediksi bahwa pertumbuhan ekonomi Indonesia di kuartal ketiga 2022 akan mencapai 5,81 persen.",https://www.liputan6.com/bisnis/read/5115154/ui-ramal-ekonomi-indonesia-tumbuh-581-persen-di-kuartal-iii-2022,1
"Ini Perbedaan Resesi 2023 dengan Krisis 2008, Indonesia Siap?",Indonesia dinilai lebih siap menghadapi ancaman resesi 2023 dibandingkan krisis subprime mortgage 2008 dan tapper tantrum 2013.,https://www.liputan6.com/bisnis/read/5114120/ini-perbedaan-resesi-2023-dengan-krisis-2008-indonesia-siap,1
"Resesi 2023 Mengancam, Buruh: Menteri Jangan jadi Provokator",Konfederasi Serikat Pekerja Indonesia (KSPI) meminta Para Menteri Perekonomian berhenti untuk memprovokasi buruh dan masyarakat terkait isu resesi global.,https://www.liputan6.com/bisnis/read/5114096/resesi-2023-mengancam-buruh-menteri-jangan-jadi-provokator,1
